"brewery_name","brewery_id","beers","beers_id","n_beers","mean_overall","mean_aroma","mean_appearance","mean_palate","mean_taste","n_reviews"
"Wig And Pen",1321,"[""Amber Hefeweizen"",""Kamberra Kolsch"",""Kiandra Gold Pilsner"",""Velvet Cream Stout"",""Aviator"",""Brewers IPA"",""Ballyragget Irish Red Ale"",""Framboise"",""Pale Ale"",""Berliner Weisse"",""London Porter"",""Vienna Lager"",""Russian Imperial Stout"",""Dubbel Trubbel"",""Bulldog Best Bitter""]","[""13493"",""12935"",""13499"",""13503"",""73804"",""13496"",""13495"",""55161"",""13500"",""28507"",""51588"",""74268"",""19995"",""71843"",""13497""]",15,3.78448275862069,3.60344827586207,3.72413793103448,3.69827586206897,3.75862068965517,58
"Wigram Brewing Co",13231,"[""Munchner Dunkel"",""Bavarian Pilsener"",""The Czar"",""Hefe Weizen"",""Captain Cook's Spruce Beer"",""Vienna Lager""]","[""28718"",""28508"",""74076"",""36897"",""47207"",""57883""]",6,3.16666666666667,3.08333333333333,3.27777777777778,3.19444444444444,3.02777777777778,18
"Wilbur Brewing Co.",22320,"[""Summer Ale"",""Wilbur Brewhause Country Mellow Beer"",""Midnight Stout"",""Biker Brown Ale"",""Oktoberfest""]","[""59002"",""56793"",""63694"",""57060"",""65111""]",5,3.6875,3.46875,3.84375,3.515625,3.46875,32
"Wild Goose Brewery, LLC",69,"[""Wild Goose Porter"",""Hempen Ale"",""Wild Goose India Pale Ale"",""Wild Goose Oatmeal Stout"",""Wild Goose Nut Brown Ale"",""Wild Goose XPA (Extra Pale Ale)"",""Blue Ridge ESB Red Ale"",""Blue Ridge Subliminator Dopplebock"",""Blue Ridge Porter"",""Blue Ridge Amber Lager"",""Brimstone Big Ale"",""Wild Goose Brown Lager"",""Blue Ridge HopFest"",""Blue Ridge Golden Ale"",""Blue Ridge Steeple Stout"",""Wild Goose Pumpkin Patch"",""Wild Goose Snow Goose Winter Ale"",""Wild Goose Amber"",""Blue Ridge Snowballs Chance""]","[""1245"",""2110"",""1243"",""1487"",""2108"",""44714"",""2117"",""2122"",""1875"",""2116"",""2114"",""44570"",""2119"",""2118"",""2121"",""24447"",""15"",""1244"",""2120""]",19,3.70545829042225,3.5442842430484,3.65499485066941,3.56900102986612,3.6081359423275,971
"Wild River Brewery & Pizza Company",563,"[""Wild River Bohemian Pilsener"",""Mai Bock"",""Wild River IPA"",""Wild River Kolsch"",""Blackberry Porter"",""Extra Special Bitter"",""Double Eagle Imperial Stout""]","[""6204"",""42174"",""17522"",""1491"",""31942"",""17609"",""17701""]",7,3.62903225806452,3.48387096774194,3.54838709677419,3.56451612903226,3.53225806451613,31
"Wild Rose Brewery & Taproom",2593,"[""Velvet Fog"",""Cherry Porter"",""Dunkelweisse"",""Czech Pilz"",""Marzen"",""Wild Rose WRaspberry Ale"",""Wild Rose Brown"",""SOB"",""Half Wit"",""Natural Blonde Organic Pilsener"",""Maibock"",""WRed Wheat"",""Saison"",""Royal 100"",""Buzzard's Breath Ale"",""Industrial Park Ale"",""Imperial IPA"",""Wild Rose I.P.A. (India Pale Ale)"",""Wild Rose Barley Wine"",""Alberta Crude Oatmeal Stout"",""Oktoberfest"",""Altbier""]","[""11940"",""14378"",""52251"",""49218"",""37217"",""11939"",""6875"",""35514"",""18485"",""17190"",""43551"",""36148"",""60618"",""62139"",""22457"",""17293"",""47574"",""6874"",""41736"",""34376"",""62482"",""67544""]",22,3.82544378698225,3.63757396449704,3.75591715976331,3.65976331360947,3.72485207100592,338
"Williams Brothers Brewing Company",12142,"[""Kelpie Seaweed Ale"",""Ebulum Elderberry Black Ale"",""Fraoch Heather Ale"",""Williams Joker"",""Williams Roisin"",""Williams Ceilidh (Premium Scottish Lager)"",""Williams Red"",""Fraoch 20th Anniversary Ale"",""Williams Gold"",""Williams Black"",""Alba Scots Pine Ale"",""Good Times"",""Harvest Sun"",""Grozet Gooseberry & Wheat Ale"",""Cock O' The Walk"",""Williams IPA"",""Profanity Stout"",""80/- (Eighty Shilling)"",""Seven Giraffes"",""Midnight Sun"",""March Of The Penguins""]","[""1556"",""1555"",""245"",""28208"",""32192"",""52160"",""25858"",""53730"",""25646"",""26603"",""243"",""44627"",""44561"",""244"",""65838"",""52063"",""73086"",""52084"",""40903"",""43168"",""68441""]",21,3.73101811906816,3.7320966350302,3.66307161345988,3.64063848144953,3.7618636755824,2318
"Williamsburg AleWerks",14952,"[""Coffeehouse Stout"",""Colonial Wheat Ale"",""Café Royale"",""Washington's Porter"",""Winter Hop"",""Chesapeake Pale Ale"",""Heather Ale"",""Wheat Ale"",""Bourbon Barrel-Aged Imperial Amber"",""Wolfe's Trap Ale"",""Bourbon Barrel Porter"",""White Ale"",""Drake Tail India Pale Ale"",""Pumpkin Ale"",""Tavern Ale"",""Ironbound Ale"",""Grand Illumination"",""Red Marker Ale"",""\\\""400\\\"" Ale"",""Springhouse Ale"",""Rapadou Porter"",""Old Stitch""]","[""48782"",""34916"",""61241"",""33565"",""48504"",""33564"",""43240"",""61994"",""52409"",""37168"",""51591"",""59123"",""33610"",""52723"",""33566"",""36627"",""40151"",""42623"",""36909"",""45239"",""40112"",""64978""]",22,3.8125,3.85520833333333,3.85052083333333,3.81354166666667,3.84270833333333,960
"Williamsburg Brewing Company",1587,"[""Grand Illumination Ale"",""Williamsburg Pale Ale"",""Williamsburg Stock Ale"",""Williamsburg Porter"",""Williamsburg Wheat Ale""]","[""8035"",""4890"",""4855"",""4397"",""7684""]",5,3.26724137931034,3.30172413793103,3.68103448275862,3.31034482758621,3.13793103448276,58
"Willimantic Brewing Co.",477,"[""Willimantic Rail Mail Rye"",""Willimantic Overseas Mail Oktoberfest"",""Willimantic Postage Porter"",""Willimantic Anytown USA A.S.B."",""Willimantic S.W.A.K Stout"",""Willimantic V.E.G. IPA"",""Willimantic Air Mail Strong Ale"",""Willimantic RoadenZok"",""Willimantic Carrier's Credo Cream Ale"",""Willimantic Autobahn Mail Alt"",""Willimantic Millennium IPA"",""Willimantic Junk Mail IPA"",""Willimantic Poor Richard's Olde Ale"",""Willimantic 1st Class Festive Ale"",""Willimantic Pushing The Envelope IPA"",""Willimantic Certified Gold"",""Willimantic D-8 Imperious Stout"",""Willimantic EurIPAen"",""Willimantic Saison Noir"",""Willimantic Commemorative IPA"",""Willimantic Glacier IPA"",""Willimantic Postmark Porter"",""Willimantic Evil EY-PA"",""Willimantic Downtown Willi IDA"",""Willimantic Mail Order Raisin Old Ale"",""Willimantic Address Unknown IPA"",""Willimantic Workingman's Wheat"",""Willimantic E-Mail IPA"",""Willimantic Husky IPA"",""Willimantic Simon Saaz-on"",""Willimantic Most Wanted IPA"",""Willimantic Dyvyl Hopyard IPA"",""Willimantic Sterling Nugget IPA"",""Willimantic India Pilsner Ale"",""Willimantic Willi Whammer"",""Willimantic IPA Squared"",""Willimantic P.S. Pale Bock"",""Willimantic Pony Espresso Stout"",""Willimantic Pushing The Envelope Extreme"",""Willimantic Harvest Ale""]","[""1970"",""1758"",""1968"",""11845"",""5418"",""3243"",""17385"",""28133"",""17856"",""1755"",""31634"",""2609"",""27742"",""20982"",""23407"",""1754"",""26517"",""25113"",""52191"",""1759"",""2202"",""27305"",""51821"",""31633"",""8347"",""7459"",""12761"",""7458"",""14964"",""54400"",""1756"",""38954"",""20682"",""46009"",""2610"",""25114"",""1969"",""9841"",""28132"",""14364""]",40,4.10144927536232,4.00144927536232,3.90289855072464,3.96231884057971,4.07536231884058,345
"Willoughby Brewing",1154,"[""Moonshadow"",""Willoughby Wenceslas Christmas Ale"",""Willoughby Wheat"",""Altbier"",""Maibock"",""Willoughby Daisy Cutter IPA"",""Willoughby Peanut Butter Cup Coffee Porter"",""Willoughby Railway Razz"",""Bourbon Vanilla Porter"",""Hopnotic"",""Willoughby Lost Nation Pale Ale""]","[""66800"",""14871"",""11273"",""54054"",""70937"",""29631"",""45072"",""11276"",""51650"",""68977"",""11272""]",11,3.82876712328767,3.84931506849315,3.73287671232877,3.69178082191781,3.78082191780822,73
"WinterCoat",15050,"[""WinterCoat Double Hop"",""WinterCoat Cockney Imperial Stout"",""Yule Ale"",""Mols Øl"",""WinterCoat Valdmosel""]","[""35391"",""33785"",""48236"",""53888"",""40830""]",5,3.58441558441558,3.58441558441558,3.86363636363636,3.68831168831169,3.5974025974026,77
"Wolf Brewing Company",3716,"[""Old Bad Cat Barleywine 2005"",""Old Bad Cat Barleywine 2008"",""Pompous Pompadour Porter"",""Fat Cat India Pale Ale"",""Honey Beer""]","[""27544"",""49079"",""25992"",""24910"",""33099""]",5,3.76,3.68,3.81,3.69,3.63,50
"Wolnzacher Bürgerbraü AG",1676,"[""Wolnzacher Roggenbier"",""Wolnzacher Hell Naturtrüb"",""Wolnzacher Oktoberfest-Bier"",""Wolnzacher Nikolausbier"",""Wolnzacher Altfrankisches Dunkel""]","[""11331"",""4771"",""6666"",""13885"",""4772""]",5,4.01851851851852,3.8858024691358,3.87654320987654,3.91975308641975,3.99691358024691,162
"Woodstock Inn Brewery",1251,"[""Loon Golden Ale"",""Pig's Ear Brown Ale"",""Autumn Brew"",""Pemi Pale Ale"",""Kanc Country Maple Porter"",""Red Rack Ale"",""Old Man Oatmeal Stout"",""White Mountain Weasel Wheat"",""Scotch Ale"",""White Mountain Raspberry Weasel Wheat"",""Wassail Ale""]","[""21955"",""4960"",""4962"",""4850"",""4961"",""4849"",""4959"",""4958"",""4965"",""18515"",""4966""]",11,3.54405737704918,3.46209016393443,3.64241803278689,3.42827868852459,3.45081967213115,488
"World Brews",21092,"[""Port Republic Light"",""Tap Room No. 21 Amber Ale"",""Trouble Brewing Amber Ale"",""Taurino"",""San Lucas Cerveza"",""Big Flats 1901 Light"",""Cable Car Small Batch Amber Ale"",""R.J. King Wingwalker Pale Ale"",""Caguama Light"",""Double Take IPA"",""R.J. King Wingwalker Winter Brew"",""R.J. King Wingwalker Light Lager"",""Roscoe's Hop House Pale Ale"",""Copper Bell Lager"",""Caballo Cerveza Extra"",""Seven Kings"",""Big Flats 1901"",""Cable Car Small Batch India Pale Ale"",""Goldmine"",""R.J. King Wingwalker Summer Honey Wheat"",""Four In Hand Winter Brew"",""R.J. King Wingwalker Lager"",""Cantina"",""Amber Ale"",""Copper Bell Light Beer"",""Roscoe's Hop House Original India Pale Ale"",""Tap Room No. 21 Lager"",""Port Republic Lager"",""Four In Hand IPA"",""Wild Range India Pale Ale"",""St. Cloud Belgian White"",""Hollande 1620"",""Dutch Republic 1581"",""Cable Car Small Batch Winter Brew"",""R.J. King Wingwalker Amber Ale"",""Cable Car Small Batch Lager"",""Caguama Special Export"",""Cable Car Small Batch Pale Ale"",""Steel Kettle Whistle Lager""]","[""71690"",""36855"",""55158"",""44030"",""5910"",""70679"",""38608"",""31587"",""2322"",""70128"",""40067"",""31586"",""60077"",""70492"",""11699"",""61710"",""64297"",""68122"",""65662"",""37238"",""76080"",""31655"",""11728"",""60557"",""70929"",""71249"",""68386"",""71689"",""70483"",""61743"",""70008"",""6335"",""55704"",""64713"",""31672"",""37934"",""40311"",""64714"",""52471""]",39,2.96639784946237,2.68682795698925,3.03293010752688,2.8991935483871,2.74059139784946,744
"Wormtown Brewing Co.",22200,"[""Wormtown Pumpkin Ale"",""Dark Day IPA"",""Joe Z's Coconut Porter"",""Charles II Scotch Ale"",""Sweet Tat's Breakfast Stout"",""Seven Hills Pale Ale"",""Turtle Boy Blueberry Ale"",""\\\""The Buk\\\"" Pale Ale"",""Blonde Cougar"",""Pro-Am Porter"",""Barrel Aged Scotch Ale"",""Cinnamon Girl"",""Be Hoppy"",""Beer Goggles Barleywine""]","[""61860"",""65824"",""65233"",""65916"",""58960"",""56870"",""56868"",""66122"",""57111"",""60932"",""68862"",""63655"",""57223"",""65410""]",14,4.11940298507463,3.92537313432836,4.0634328358209,3.97761194029851,4.02238805970149,134
"Würzburger Hofbräu AG",176,"[""Julius Echter Hefe-Weissbier Hell"",""Würzburger Hofbräu Premium Pilsner"",""Julius Echter Hefe-Weissbier Dunkel"",""Würzburger Oktoberfest"",""Festbier"",""Würzburger Schwarzbier""]","[""613"",""595"",""616"",""569"",""16365"",""6816""]",6,4.00381097560976,3.79649390243902,4.04573170731707,3.85213414634146,3.84756097560976,656
"Wychwood Brewery Company Ltd",160,"[""Hobgoblin"",""Black Wych"",""Bah Humbug"",""Scarecrow Ale"",""WychCraft"",""King Goblin"",""Wychwood Dog's Bollock's"",""Pumpking"",""Goliath"",""Circle Master"",""BeeWyched"",""Wild One"",""Duchy Originals Organic Old Ruby Ale 1905"",""Fiddler's Elbow"",""Duchy Originals Bottle Conditioned Summer Ale"",""Firecrest"",""Duchy Originals Organic English Ale"",""Ushers Founders"",""Duchy Originals Select Ale"",""Duchy Originals Organic Golden Ale"",""Osprey Ale"",""Old Devil""]","[""236"",""6525"",""14943"",""4079"",""27190"",""62103"",""5498"",""13590"",""4526"",""6676"",""36122"",""51357"",""61602"",""237"",""24476"",""13125"",""26773"",""38003"",""42074"",""34649"",""17530"",""812""]",22,3.64153716925661,3.45527089458211,3.71566568668627,3.53065938681226,3.57454850902982,2381
"Wynkoop Brewing Company",986,"[""B3K Schwarz Bier"",""Rail Yard Ale"",""Two Guns Pilsner"",""Churchyard Ale"",""Light Rail Ale"",""Cherry Kriek"",""Monkey Fist"",""Cowtown Milk Stout"",""Mile HI.P.A."",""Sagebrush Stout"",""Stout"",""Anniversary Ale"",""St. Charles Extra Special Bitter"",""Silverback Pale Ale"",""El Hefe"",""Artillery Ale"",""Imperial IPA"",""Silver Back"",""Obamanator Maibock Lager"",""Wixa Weiss"",""Patty's Chile Beer"",""India Pale Ale"",""Pilsner"",""Frambozen""]","[""17815"",""5141"",""22287"",""5146"",""44153"",""23306"",""29634"",""68025"",""48157"",""5147"",""17812"",""33513"",""5144"",""59658"",""26321"",""5149"",""10371"",""33472"",""44877"",""5142"",""5143"",""5145"",""17813"",""26351""]",24,3.58119658119658,3.54059829059829,3.72222222222222,3.54059829059829,3.53418803418803,234
"Yakima Brewing Co. / Bert Grant's Ales",5,"[""Bert Grant's Imperial Stout"",""Anvil Head"",""Bert Grant's Perfect Porter"",""Bert Grant's Scottish Ale"",""Bert Grant's IPA"",""Bert Grant's Deep Powder Winter Ale"",""Grants Summer Ale"",""Mandarin Hefeweizen"",""Bert Grant's Hopzilla IPA"",""Bert Grant's Hefeweizen"",""Bert Grant's Fresh Hop Ale"",""Bert Grants Lazy Days Pale Ale""]","[""12"",""16014"",""1460"",""11"",""13"",""11870"",""5816"",""11500"",""15690"",""7131"",""6394"",""9506""]",12,3.65187239944522,3.57905686546463,3.67059639389736,3.46393897364771,3.55131761442441,721
"Yakima Craft Brewing Co.",18069,"[""Pale Ale"",""Twin Stag Scottish Ale"",""This Vernal Splendor IPA"",""(STOUT)"",""Bad Monkey"",""IPA"",""Amber Ale"",""Heather"",""Imperial Red""]","[""44190"",""47744"",""58461"",""57097"",""47745"",""47742"",""47743"",""61252"",""58749""]",9,3.44827586206897,3.38793103448276,3.53448275862069,3.51724137931034,3.47413793103448,58
"Yaletown Brewing Co.",6509,"[""Yippee IPA"",""Raspberry Wheat"",""Red Truck Ale"",""Downtown Brown"",""Oud Bruin"",""Imperial Brown Ale""]","[""16698"",""43699"",""16701"",""26081"",""46709"",""35245""]",6,3.77083333333333,3.5,3.875,3.77083333333333,3.625,24
"Yards Brewing Co.",450,"[""Brawler Pugilist Style Ale"",""India Pale Ale"",""Love Stout"",""Thomas Jefferson's Tavern Ale"",""Poor Richard's Tavern Spruce Ale"",""Extra Special Ale (ESA)"",""Old Ale"",""Cape Of Good Hope IPA"",""General Washington's Tavern Porter (Bourbon Barrel Aged)"",""Black And Tan"",""Philadelphia Pale Ale"",""Imperial Stout"",""Trubbel De Yards"",""Tadeusz Kosciuzko Smoked Pol"",""Pumpkin Ale"",""Old Bartholomew"",""Yards Saison"",""General Washington's Tavern Porter"",""Entire Porter"",""Pynk"",""Chateau Kenso"",""Russian Imperial Stout""]","[""46504"",""1481"",""3318"",""13450"",""26892"",""1336"",""2722"",""50737"",""62472"",""10453"",""3714"",""1794"",""3605"",""51402"",""6820"",""7666"",""1510"",""13086"",""75163"",""13745"",""34860"",""76617""]",22,3.80399002493766,3.66558603491272,3.80124688279302,3.69625935162095,3.75586034912718,2005
"Yazoo Brewing Company",9020,"[""Hefeweizen"",""Hop Project #35"",""Dos Perros"",""Hop Project #26"",""Fall Lager"",""ESB"",""Rye Saison"",""Onward Irish Stout"",""Pale Ale"",""Hop Project #45"",""Black Lager"",""Black Saison"",""Hop Project #16"",""Summer Ale"",""Hop Project #22"",""Hop Project #32"",""Dunkel Weizen"",""Hop Project #25"",""Hop Project #55"",""Sly Rye Porter"",""Fall Ale"",""Hop Project #40"",""Sue"",""Hop Project #19"",""Fresh Hop Ale"",""Hop Project #56"",""Hop Project #30"",""Hop Project #13"",""Hop Project #27"",""Hop Project #12"",""Hop Project #37"",""Hop Project #34""]","[""20575"",""61726"",""20893"",""56235"",""73720"",""28117"",""47541"",""17094"",""25656"",""66600"",""71757"",""66478"",""51259"",""51489"",""53955"",""60494"",""20574"",""55603"",""71729"",""21688"",""63863"",""64041"",""51483"",""51877"",""45888"",""71980"",""58709"",""49067"",""57358"",""48621"",""62983"",""61382""]",32,3.84680573663625,3.71316818774446,3.78617992177314,3.71707953063885,3.76271186440678,767
"Yellowstone Valley Brewing Co.",1125,"[""Renegade Red Ale"",""Grizzly Wulff Wheat"",""Wild Fly Ale"",""Black Widow Oatmeal Stout"",""Huckle-weizen"",""Devil's Tower Lager""]","[""5704"",""4789"",""3297"",""3342"",""5535"",""9376""]",6,3.45,3.490625,3.55625,3.3,3.371875,160
"York Brewery Company Limited",775,"[""Centurion's Ghost Ale"",""Dark Knight"",""Yorkshire Terrier"",""Blonde"",""Stocking Filler"",""Guzzler""]","[""14027"",""14231"",""14026"",""72828"",""34900"",""14626""]",6,3.85714285714286,3.76190476190476,3.71428571428571,3.61904761904762,3.75,42
"Young & Co Brewery PLC",152,"[""Young's Old Nick Barley Wine Ale"",""Young's Dirty Dick's Ale"",""Young's St. George's Ale"",""Young's Christmas Ale"",""Ruby Star"",""Young's Champion Live Beer"",""Lords""]","[""1441"",""725"",""7901"",""20948"",""33750"",""14408"",""10557""]",7,3.93985507246377,3.67971014492754,3.94710144927536,3.7804347826087,3.83985507246377,690
"Yuengling Brewery ",23980,"[""Yuengling Porter (Dark Brewed)"",""Yuengling Black & Tan"",""Yuengling Bock"",""Yuengling Traditional Lager"",""Yuengling Light Beer"",""Yuengling Premium Beer"",""Oktoberfest"",""Lord Chesterfield Ale"",""Yuengling Light Lager""]","[""921"",""1381"",""47812"",""1351"",""3250"",""588"",""72310"",""2842"",""3347""]",9,3.58826151560178,3.05364041604755,3.44769687964339,3.24517087667162,3.2925705794948,3365
"Yukon Brewing Company",4701,"[""Yukon Red Amber Ale (Arctic Red)"",""Midnight Sun Espresso Stout"",""Aroma Borealis Herbal Cream Ale"",""Lead Dog Olde English Ale"",""Discovery Fireweed Honey Ale"",""English Mild"",""Snow Blind"",""Yukon Gold English Pale Ale"",""Ice Fog IPA"",""Chilkoot Lager"",""Yukon Birch Beer"",""Deadman Creek Cranberry Wheat Ale""]","[""11280"",""17085"",""32906"",""18683"",""36574"",""77170"",""45824"",""11804"",""50040"",""12102"",""74453"",""21795""]",12,3.89090909090909,3.66818181818182,3.74090909090909,3.675,3.77272727272727,220
"Yuksom Breweries, Ltd.",314,"[""Yeti Special Export"",""India Special Quality Beer"",""Himalayan Blue"",""Dansberg"",""Jhoom""]","[""9879"",""25000"",""859"",""25012"",""48481""]",5,2.51923076923077,2.48076923076923,2.66346153846154,2.59615384615385,2.53846153846154,52
"Z Street Brewing Company",228,"[""ZIPA"",""Procreator Doppelbock"",""Z Street Gold Ale"",""Snow Fest"",""Coconut Porter"",""Oktoberfest"",""Rollstone Red Ale"",""Summer Wheat"",""Mocha Java Stout"",""Vienna Lager""]","[""3594"",""2911"",""770"",""2146"",""2399"",""1458"",""756"",""1150"",""769"",""26390""]",10,3.84393063583815,3.82369942196532,3.89884393063584,3.7514450867052,3.82947976878613,173
"Zero Gravity Craft Brewery / American Flatbread",9784,"[""Weizenheimer"",""Rauchbier"",""Milk Stout"",""Grisette"",""Munich Helles"",""Märzen"",""Keller Pils"",""Vienna Lager"",""London Calling"",""Mr. Black"",""Cornucopia"",""Greg"",""Kolsch"",""Dubbel"",""Monster Mash"",""Winter Gruit Ale"",""Summer Gruit Ale"",""Sticky Fingers"",""Bob White"",""Extra Stout"",""Narconaut Black IPA"",""India Pale Ale"",""Villier's Extra Special Bitter"",""Smokey The Beer"",""Wheat IPA"",""Helles"",""Anniversary Ale"",""Black Cat Porter"",""Old Ale"",""Boognish Brown"",""Christina Pils"",""Centennial"",""Paul's Pils"",""India Pale Lager"",""TLA IPA""]","[""53949"",""39455"",""73972"",""50359"",""26358"",""63492"",""45126"",""43244"",""42706"",""42705"",""63798"",""69824"",""42106"",""39440"",""62982"",""40278"",""37573"",""53889"",""43167"",""23044"",""57451"",""23045"",""23043"",""53948"",""42704"",""73285"",""71704"",""40717"",""35721"",""42813"",""50816"",""40825"",""24844"",""49207"",""38480""]",35,4.04545454545455,3.80519480519481,3.91233766233766,3.92857142857143,3.96428571428571,154
