"beer_name","beer_id","brewery_name","brewery_id","beer_style","beer_abv","mean_overall","mean_aroma","mean_appearance","mean_palate","mean_taste","n_reviews","beer_tag"
"Southampton 10th Anniversary Old Ale",29211,"Southampton Publick House",1628,"Old Ale",8.7,3.98095238095238,4,4.18095238095238,3.88095238095238,4.1047619047619,105,"Other"
"Southampton Abbey Double",30052,"Southampton Publick House",1628,"Dubbel",7.4,3.3,3.4,3.9,3.4,3.25,10,"Belgian"
"Southampton Abbey Single",8534,"Southampton Publick House",1628,"Belgian Pale Ale",4.5,4.39473684210526,4.15789473684211,4.10526315789474,4.02631578947368,4.28947368421053,19,"Belgian"
"Southampton Abbot 12",4575,"Southampton Publick House",1628,"Quadrupel (Quad)",10.5,3.85271317829457,3.99612403100775,4.04651162790698,3.96124031007752,3.98449612403101,129,"Belgian"
"Southampton Altbier",43341,"Southampton Publick House",1628,"Altbier",5,3.73820224719101,3.49662921348315,3.73595505617978,3.58876404494382,3.57977528089888,445,"Other"
"Southampton Berliner Weisse",8626,"Southampton Publick House",1628,"Berliner Weissbier",2,4.76829268292683,4.35365853658537,4.18292682926829,4.39024390243902,4.5609756097561,41,"Wheat Beer"
"Southampton Biere De Mars",16786,"Southampton Publick House",1628,"Bière de Garde",6.5,4.00308641975309,3.81172839506173,3.95061728395062,3.94753086419753,3.93518518518519,162,"Other"
"Southampton Black Raspberry Wheat",23926,"Southampton Publick House",1628,"Fruit / Vegetable Beer",5.5,4.33333333333333,3.91666666666667,4.16666666666667,4.16666666666667,4.25,6,"Other"
"Southampton Black Saison",67083,"Southampton Publick House",1628,"Saison / Farmhouse Ale",5,3.33333333333333,3.625,4,3.20833333333333,3.25,12,"Other"
"Southampton Burton Ale",10571,"Southampton Publick House",1628,"English Pale Ale",4.4,4.13888888888889,3.91666666666667,3.88888888888889,3.86111111111111,3.94444444444444,18,"Pale Ale"
"Southampton Christmas Ale",46446,"Southampton Publick House",1628,"Bière de Garde",6.8,3.85,3.75,3.8,3.9,3.9,10,"Other"
"Southampton Cuvee Des Fleurs",18630,"Southampton Publick House",1628,"Saison / Farmhouse Ale",8.2,4.02688172043011,4.18548387096774,4.16129032258065,4.01881720430108,4.11021505376344,186,"Other"
"Southampton Espresso Stout",28192,"Southampton Publick House",1628,"American Stout",5.2,3.91176470588235,4,4.08823529411765,3.73529411764706,4.08823529411765,17,"Stout"
"Southampton Foreign Extra Stout",9827,"Southampton Publick House",1628,"Foreign / Export Stout",6.2,3.9,4,4,4.1,4.1,5,"Stout"
"Southampton Golden Lager",4563,"Southampton Publick House",1628,"Munich Helles Lager",4.5,3.86363636363636,3.40909090909091,3.36363636363636,3.36363636363636,3.63636363636364,11,"Lager"
"Southampton Grand Cru",10301,"Southampton Publick House",1628,"Belgian Strong Pale Ale",9.5,4.20979020979021,4.23076923076923,4.21853146853147,4.23951048951049,4.34440559440559,286,"Belgian"
"Southampton Hommage",62369,"Southampton Publick House",1628,"American Wild Ale",NA,4.16666666666667,4.16666666666667,3.94444444444444,4.11111111111111,4.11111111111111,9,"Other"
"Southampton Imperial Baltic Porter",8543,"Southampton Publick House",1628,"Baltic Porter",7.5,4.01812688821752,3.88066465256798,3.93504531722054,3.88821752265861,4.00604229607251,331,"Porter"
"Southampton Imperial Porter",54828,"Southampton Publick House",1628,"American Porter",7.2,3.5462962962963,3.30555555555556,3.77777777777778,3.44907407407407,3.4537037037037,108,"Porter"
"Southampton IPA",8312,"Southampton Publick House",1628,"American IPA",6.5,3.79946524064171,3.57754010695187,3.86631016042781,3.68983957219251,3.63770053475936,374,"IPA"
"Southampton Keller Pils",58156,"Southampton Publick House",1628,"German Pilsener",5,4.18023255813953,3.80813953488372,3.80813953488372,3.98837209302326,3.99418604651163,86,"Pilsner"
"Southampton May Bock",17674,"Southampton Publick House",1628,"Maibock / Helles Bock",6.5,4.22159090909091,3.83522727272727,3.88068181818182,3.97727272727273,4.11363636363636,88,"Other"
"Southampton North Fork Fresh Hop",52652,"Southampton Publick House",1628,"Extra Special / Strong Bitter (ESB)",5.2,4.3,4.1,3.9,4.1,4.3,5,"Other"
"Southampton Old Ale",8542,"Southampton Publick House",1628,"Old Ale",7.5,4.05555555555556,4,4.16666666666667,3.94444444444444,4.22222222222222,9,"Other"
"Southampton Old Willy Winter Warmer",15845,"Southampton Publick House",1628,"Extra Special / Strong Bitter (ESB)",6.2,4.3,3.6,4.2,4.2,4.1,5,"Other"
"Southampton Pale Ale",4564,"Southampton Publick House",1628,"American Pale Ale (APA)",5.2,4.41666666666667,4,4.16666666666667,4.08333333333333,4.33333333333333,12,"Pale Ale"
"Southampton Peconic County Reserve Ale",8668,"Southampton Publick House",1628,"Saison / Farmhouse Ale",6.5,4.2962962962963,4.33333333333333,3.98148148148148,4.11111111111111,4.31481481481481,27,"Other"
"Southampton Porter",20337,"OPA-OPA Steakhouse & Brewery",10279,"American Porter",NA,4.04545454545455,3.81818181818182,3.93181818181818,3.79545454545455,3.95454545454545,22,"Porter"
"Southampton Pumpkin Ale",7799,"Southampton Publick House",1628,"Pumpkin Ale",5.5,3.82945736434109,3.86240310077519,3.7577519379845,3.65503875968992,3.77325581395349,258,"Other"
"Southampton Saison",7401,"Southampton Publick House",1628,"Saison / Farmhouse Ale",6.5,4.33913043478261,4.23478260869565,4.27391304347826,4.20434782608696,4.33478260869565,115,"Other"
"Southampton Saison Brun",55914,"Southampton Publick House",1628,"Saison / Farmhouse Ale",7,3.775,3.775,3.925,3.525,3.7,20,"Other"
"Southampton Saison Faucille",65643,"Southampton Publick House",1628,"Saison / Farmhouse Ale",6.5,4.1,4.13333333333333,4.23333333333333,3.93333333333333,3.9,15,"Other"
"Southampton Scotch Ale",27858,"Southampton Publick House",1628,"Scotch Ale / Wee Heavy",8.5,4,3.9,4.03333333333333,4,3.9,15,"Other"
"Southampton Trappist IPA",51626,"Southampton Publick House",1628,"Belgian IPA",7.1,3.80952380952381,3.78571428571429,4.09523809523809,3.80952380952381,3.76190476190476,21,"IPA"
"Southampton Triple Abbey Style Ale",37901,"Southampton Publick House",1628,"Tripel",8,3.92934782608696,3.80434782608696,3.7554347826087,3.85869565217391,3.8695652173913,92,"Belgian"
"Southampton Vic",60844,"Southampton Publick House",1628,"English Porter",7.2,3.81818181818182,4.09090909090909,3.95454545454545,3.90909090909091,3.95454545454545,11,"Porter"
"Southampton West Coast Steam Beer",4568,"Southampton Publick House",1628,"California Common / Steam Beer",4.8,4.22222222222222,3.88888888888889,4.05555555555556,4.11111111111111,4.11111111111111,9,"Other"
"Southbound Scottish Ale",20343,"Depot Street Brewing",10202,"Scottish Ale",NA,3.08333333333333,3,3.20833333333333,2.95833333333333,3.20833333333333,12,"Other"
"Southend Blonde",3399,"Southend Brewery & Smokehouse",1183,"American Blonde Ale",NA,2.625,2.41666666666667,2.79166666666667,2.66666666666667,2.29166666666667,12,"Other"
"Southern Blonde",3550,"Diamond Bear Brewing Company",414,"German Pilsener",5.18,3.64814814814815,3.35185185185185,3.51851851851852,3.48148148148148,3.31481481481481,27,"Pilsner"
"Southern Flyer Light Lager",31968,"Big River Grille & Brewing Works",2617,"Light Lager",3.67,3.21739130434783,2.69565217391304,2.91304347826087,2.8695652173913,2.84782608695652,23,"Lager"
"Southern Pecan",22343,"Lazy Magnolia Brewing Company",10990,"English Brown Ale",4.39,3.96153846153846,3.65512820512821,3.67179487179487,3.62435897435897,3.83205128205128,390,"Other"
"Southpaw Light",1248,"Miller Brewing Co.",105,"Light Lager",5,2.73,2.17,2.46,2.41,2.35,50,"Lager"
"Southside Blonde",73405,"Perennial Artisan Ales",25888,"Belgian Pale Ale",5,3.83333333333333,3.75,3.83333333333333,3.66666666666667,3.75,6,"Belgian"
"Space Monkey",16300,"Rocky River Brewing",1090,"Belgian Strong Pale Ale",8,3.38709677419355,3.29032258064516,3.64516129032258,3.5,3.37096774193548,31,"Belgian"
"Space Stout",10801,"Laurelwood Pizza Co. (CLOSED)",3451,"Foreign / Export Stout",6.1,3.5,3.46153846153846,3.57692307692308,3.38461538461538,3.69230769230769,13,"Stout"
"Spahnie 363",50891,"Choc Beer Co. / Pete's Place",4707,"Kölsch",NA,3.58823529411765,3.32352941176471,3.52941176470588,3.61764705882353,3.41176470588235,17,"Other"
"Spanish Peaks Black Dog Ale",2888,"Spanish Peaks Brewing Co.",419,"American Pale Ale (APA)",5.2,3.59057971014493,3.38768115942029,3.65942028985507,3.44565217391304,3.4963768115942,138,"Pale Ale"
"Spanish Peaks White Ale",1240,"Spanish Peaks Brewing Co.",419,"Witbier",NA,3.85714285714286,3.66666666666667,3.5,3.5,3.73809523809524,21,"Other"
"Spanish Peaks Yellowstone Pale Ale",1241,"Spanish Peaks Brewing Co.",419,"American Pale Ale (APA)",NA,3.42857142857143,3.28571428571429,3.42857142857143,3.14285714285714,3.21428571428571,7,"Pale Ale"
"Spank Me Baby Barleywine",14228,"Tyranena Brewing Company",784,"American Barleywine",9,3.58695652173913,3.64492753623188,3.71739130434783,3.81884057971015,3.61594202898551,69,"Other"
"Sparkling Hop",40030,"Kirin Brewery Company, Limited",292,"Happoshu",5,3.30882352941176,2.92647058823529,3.44117647058824,3.17647058823529,3.01470588235294,34,"Other"
"Sparkling Pear",67939,"Fullsteam Brewery",23145,"Saison / Farmhouse Ale",9,3.9,3.5,4.3,4.2,3.6,5,"Other"
"Spartan Wheat",6576,"Harper's Restaurant & Brewpub",2790,"American Pale Wheat Ale",NA,3,2.75,3.16666666666667,3.16666666666667,2.66666666666667,6,"Wheat Beer"
"Spaten Dunkel",47748,"Spaten-Franziskaner-Bräu",142,"Munich Dunkel Lager",5.5,3.82352941176471,3.56209150326797,3.67320261437908,3.64052287581699,3.65032679738562,153,"Lager"
"Spaten Holiday Bock",39616,"Spaten-Franziskaner-Bräu",142,"Bock",NA,4.40909090909091,3.95454545454545,4,4,4.31818181818182,11,"Other"
"Spaten Münchner Hell (Premium Lager)",1944,"Spaten-Franziskaner-Bräu",142,"Munich Helles Lager",5.2,3.93265682656827,3.42435424354244,3.6070110701107,3.6549815498155,3.67619926199262,542,"Lager"
"Spaten Maibock / Premium Bock",3744,"Spaten-Franziskaner-Bräu",142,"Maibock / Helles Bock",6.5,3.8875,3.6375,3.86875,3.8625,3.81875,80,"Other"
"Spaten Oktoberfestbier Ur-Märzen",582,"Spaten-Franziskaner-Bräu",142,"Märzen / Oktoberfest",5.9,3.69353327085286,3.31490159325211,3.67197750702905,3.55482661668229,3.51874414245548,1067,"Other"
"Spaten Optimator",99,"Spaten-Franziskaner-Bräu",142,"Doppelbock",7.6,3.89456609894566,3.78142741281427,3.92254663422547,3.87145174371452,3.97161394971614,1233,"Other"
"Spaten Pils",1945,"Spaten-Franziskaner-Bräu",142,"German Pilsener",5,3.95634920634921,3.48809523809524,3.72619047619048,3.67460317460317,3.68650793650794,126,"Pilsner"
"Spawn Of Oliver",27697,"The Shed Restaurant & Brewery",1608,"American Double / Imperial IPA",8,3.86363636363636,3.86363636363636,3.77272727272727,3.86363636363636,3.95454545454545,11,"IPA"
"Spazzerack!",73180,"Three Floyds Brewing Co. & Brewpub",26,"American Strong Ale",9,2.75,3,3.58333333333333,3,2.58333333333333,6,"Other"
"Speakerswagon Pilsner",65458,"Haymarket Pub & Brewery",24445,"Czech Pilsener",5.8,3.71428571428571,3.57142857142857,3.57142857142857,3.85714285714286,3.64285714285714,7,"Pilsner"
"Special",2573,"W.H. Brakspear & Sons plc",806,"English Pale Ale",4.3,3.3125,3,3.3125,3.3125,3.25,8,"Pale Ale"
"Special Ale",16063,"Porterhouse Restaurant & Brew Pub",2263,"American Amber / Red Ale",4.7,3.85964912280702,3.64035087719298,3.64035087719298,3.67543859649123,3.65789473684211,57,"Other"
"Special Amber",97,"Sprecher Brewing Company",144,"Vienna Lager",5,3.7373417721519,3.45886075949367,3.69303797468354,3.63924050632911,3.59493670886076,158,"Lager"
"Special Amber Ale - 2007",38009,"Bar Harbor Brewing Company",347,"American Amber / Red Ale",7.4,3.86363636363636,3.68181818181818,3.90909090909091,3.90909090909091,3.81818181818182,11,"Other"
"Special B",61462,"Mother Earth Brew Co.",22610,"American Brown Ale",8,3.66666666666667,3.44444444444444,3.94444444444444,3.72222222222222,3.44444444444444,9,"Other"
"Special Block 6",30074,"Brouwerij De Block bvba",2789,"Belgian Pale Ale",6,3.37096774193548,3.48387096774194,3.70967741935484,3.20967741935484,3.33870967741935,31,"Belgian"
"Special Brew",4350,"Carlsberg Danmark A/S",721,"Euro Strong Lager",9,2.35294117647059,2.35294117647059,2.70588235294118,2.5,2.32352941176471,17,"Lager"
"Special Brown Ale",15115,"Goose Island Beer Co.",1549,"English Brown Ale",6.5,3.6,3.5,3.5,3.6,3.6,5,"Other"
"Special Ed",38764,"Goose Island Beer Co.",1549,"Smoked Beer",11,3.9,4.3,4.1,4.1,4,5,"Other"
"Special Edition - Bock Beer",41471,"Mendocino Brewing Company",200,"Bock",7,3.73913043478261,3.7,3.63913043478261,3.76521739130435,3.74347826086957,115,"Other"
"Special Edition - Imperial IPA",39588,"Mendocino Brewing Company",200,"American Double / Imperial IPA",7.5,3.946,3.93,3.924,3.822,3.9,250,"IPA"
"Special Edition - Oktoberfest Lager",39547,"Mendocino Brewing Company",200,"Märzen / Oktoberfest",6.1,3.71621621621622,3.47297297297297,3.60135135135135,3.57432432432432,3.5472972972973,74,"Other"
"Special Edition - White Ale",36656,"Mendocino Brewing Company",200,"Witbier",NA,3.49583333333333,3.575,3.48333333333333,3.30833333333333,3.375,120,"Other"
"Special Forces American IPA",57516,"Crown Brewing",17278,"American IPA",5.8,3.82142857142857,3.82142857142857,3.89285714285714,3.60714285714286,3.60714285714286,14,"IPA"
"Special Herbs (Sole Composition Series)",66768,"Upright Brewing Company",19866,"Scottish Gruit / Ancient Herbed Ale",6,4.38461538461539,4.30769230769231,3.80769230769231,4.11538461538461,4.53846153846154,13,"Other"
"Special Holiday Ale",46085,"Stone Brewing Co.",147,"Winter Warmer",9,3.78846153846154,3.94230769230769,4.01748251748252,4.0034965034965,3.96853146853147,286,"Other"
"Special Holiday Ale - Nøgne Ø/Jolly Pumpkin Artisan Ales/Stone Brewing Co.",54355,"Nøgne Ø - Det Kompromissløse Bryggeri A/S",7730,"Winter Warmer",8.5,3.92083333333333,3.90833333333333,4.0625,4.10833333333333,4.00416666666667,120,"Other"
"Special Pale Ale",4322,"Goose Island Beer Co.",1549,"American Pale Ale (APA)",5.5,3.88311688311688,3.54545454545455,3.77272727272727,3.6038961038961,3.67532467532468,77,"Pale Ale"
"Special Pale Ale (SPA)",19187,"Port Brewing Company / Pizza Port",5318,"American Pale Ale (APA)",5.8,4.24242424242424,4.15151515151515,4.01515151515152,3.98484848484848,4.28787878787879,33,"Pale Ale"
"Special Reserve",32130,"Redoak Boutique Beer Café",10089,"English Barleywine",12.5,3.6,4.1,3.6,3.8,4,5,"Other"
"Special Reserve Wisconsin Scottish Ale",48065,"Sand Creek Brewing Company",789,"Scottish Ale",NA,3.9,3.75,3.85,3.6,3.75,10,"Other"
"Special Snead Porter",65650,"Goose Island Beer Co.",1549,"American Porter",6.9,3.5,4.2,4,4,3.9,5,"Porter"
"Special Vintage 2000",21208,"Hahn Brewing Co. Pty. Ltd.",573,"Belgian Dark Ale",8,3.5625,3.875,3.8125,3.75,3.5625,8,"Belgian"
"Speciale Vlo",1411,"Brouwerij 't IJ",489,"Belgian Strong Pale Ale",7,4.07692307692308,3.80769230769231,4.15384615384615,3.80769230769231,4.11538461538461,13,"Belgian"
"Specialty Beer XXX Black Double IPA",47326,"Midnight Sun Brewing Co.",385,"American Black Ale",8.5,3.97368421052632,3.98245614035088,4.14035087719298,4.03508771929825,4.09649122807018,57,"Other"
"Speckled Trout Stout",10721,"Padre Island Brewing Company",5060,"American Stout",NA,4.08333333333333,3.75,4,3.5,3.75,6,"Stout"
"Speculator",14084,"James Squire Brewhouse / Portland Hotel",5000,"American Pale Ale (APA)",NA,3.1875,3.75,3.625,3.4375,3.375,8,"Pale Ale"
"Speedball",47395,"BrewDog",16315,"American Strong Ale",7.8,3.9375,3.9375,3.625,3.75,4,8,"Other"
"Speight's Gold Medal Ale",10329,"New Zealand Breweries Limited",915,"English Pale Ale",4,3.73333333333333,2.96666666666667,3.4,3.16666666666667,3.23333333333333,15,"Pale Ale"
"Speight's Old Dark",13798,"New Zealand Breweries Limited",915,"Euro Dark Lager",4,3.72727272727273,3.22727272727273,3.77272727272727,3.63636363636364,3.77272727272727,11,"Lager"
"Spendrups Export",9144,"Spendrups Bryggeri AB",4087,"Euro Pale Lager",5,2.72222222222222,2.33333333333333,2.55555555555556,2.88888888888889,2.72222222222222,9,"Lager"
"Spendrups Julbock",17152,"Spendrups Bryggeri AB",4087,"Bock",7,2.4,2.6,3.2,2.9,2.7,5,"Other"
"Spendrups Julbrygd 5,3",20925,"Spendrups Bryggeri AB",4087,"Euro Dark Lager",5.3,2.91666666666667,3.08333333333333,3.20833333333333,2.91666666666667,2.83333333333333,12,"Lager"
"Spendrups Old Gold 4,7",49163,"Spendrups Bryggeri AB",4087,"German Pilsener",4.7,4.25,3.75,3.66666666666667,4,3.91666666666667,6,"Pilsner"
"Spendrups Old Gold 5,0",8926,"Spendrups Bryggeri AB",4087,"German Pilsener",5,3.04166666666667,2.875,3.04166666666667,2.83333333333333,2.875,12,"Pilsner"
"Spendrups Premium Gold 5,9%",20985,"Spendrups Bryggeri AB",4087,"Euro Pale Lager",5.9,2,2,2.58333333333333,2.08333333333333,2,6,"Lager"
"Spetsnaz",36199,"The Grumpy Troll Restaurant and Brewery",2946,"Milk / Sweet Stout",6.7,4,4.11538461538461,3.92307692307692,4,4.03846153846154,13,"Stout"
"Spezial Dunkel",4956,"Brauerei Schloss Eggenberg",285,"Munich Dunkel Lager",4.8,3.16666666666667,3.16666666666667,3.66666666666667,3.33333333333333,3.22222222222222,9,"Lager"
"Spezial Rauchbier Bockbier",14569,"Brauerei Spezial",913,"Rauchbier",4.6,3.8125,3.4375,3.6875,3.6875,4,8,"Other"
"Spezial Rauchbier Lager",2960,"Brauerei Spezial",913,"Rauchbier",4.6,3.81696428571429,3.61607142857143,3.67633928571429,3.59375,3.64732142857143,224,"Other"
"Spezial Rauchbier Märzen",6604,"Brauerei Spezial",913,"Märzen / Oktoberfest",5.3,4.11764705882353,3.88235294117647,3.97058823529412,4.08823529411765,4.23529411764706,17,"Other"
"Spezial Rauchbier Weissbier",7082,"Brauerei Spezial",913,"Hefeweizen",5,3.77777777777778,3.88888888888889,4,3.94444444444444,3.72222222222222,9,"Wheat Beer"
"Spezial Ungespundetes",14570,"Brauerei Spezial",913,"Keller Bier / Zwickel Bier",5,4.33333333333333,3.75,4.33333333333333,4,4,6,"Lager"
"SPF 45 Saison",12162,"Port Brewing Company / Pizza Port",5318,"Saison / Farmhouse Ale",6.7,4.21951219512195,4.30487804878049,4.08536585365854,4.08536585365854,4.28048780487805,41,"Other"
"SPF 8 Belgium Farmhouse Ale",28163,"Port Brewing Company / Pizza Port",5318,"Bière de Garde",NA,4.06666666666667,4.03333333333333,4.23333333333333,4,4.06666666666667,15,"Other"
"Spice Of Life",63517,"Iron Fist Brewing Company",23641,"Bière de Garde",6.5,3.79166666666667,3.95833333333333,3.66666666666667,4,3.91666666666667,12,"Other"
"Spice Of Life - Cascade",73283,"Sixpoint Brewery",10607,"American IPA",6,3.7,3.6,3.9,3.7,3.7,5,"IPA"
"Spice Of Life - Chinook",71366,"Sixpoint Brewery",10607,"American IPA",6.5,4.1875,4,4.1875,4.125,4.125,8,"IPA"
"Spice Of Life - Nelson Sauvin",74412,"Sixpoint Brewery",10607,"American IPA",6.5,4.42857142857143,4.07142857142857,4.28571428571429,4,4.28571428571429,7,"IPA"
"Spiced Mid- Winter Ale",26981,"Tree Brewing",2594,"Herbed / Spiced Beer",6.5,3.61111111111111,3.86111111111111,3.72222222222222,3.72222222222222,3.83333333333333,18,"Other"
"Spiced Pumpkin Ale",13883,"Thirsty Dog Brewing Company",12516,"Pumpkin Ale",5,3.625,3.73863636363636,3.53409090909091,3.45454545454545,3.60227272727273,44,"Other"
"Spiced Reserve Ale",54549,"Tree Brewing",2594,"Winter Warmer",7.5,3.75,3.75,3.75,3.83333333333333,4,12,"Other"
"Spiced Rum Finish",74109,"Innis & Gunn",10272,"English Strong Ale",6.9,3.83333333333333,3.91666666666667,3.83333333333333,3.75,4,6,"Other"
"Spiced Winter Ale",21571,"Blue & Gray Brewing Co.",2519,"Herbed / Spiced Beer",NA,3.59090909090909,3.54545454545455,3.36363636363636,3.40909090909091,3.59090909090909,11,"Other"
"Spicy Blonde",39506,"Square One Brewery",12881,"American Blonde Ale",NA,3,3.3,3.7,3.7,2.8,5,"Other"
